"filename","dsc","hausdorff","abs_diff","fg_ratio"
"spleen_53","0.9471196532249451","46.238512086787566","0.10815734681737062","0.0015871329872986875"
"spleen_56","0.8940936923027039","5.196152422706632","0.2223377824001849","0.004251590385170948"
"spleen_59","0.9455185532569885","8.48528137423857","0.1117835303063908","0.009376466883344524"
"spleen_6","0.9659646153450012","3.1622776601683795","0.0685049362269589","0.005663830183282339"
"spleen_60","0.9199774265289307","246.95546157151495","0.16552901023890784","0.00419204858669905"
"spleen_61","0.8976451754570007","185.06485349736184","0.2167969289403187","0.0023501452216969894"
"spleen_62","0.937302827835083","8","0.1269314952141387","0.008063475204767648"
"spleen_63","0.9578272104263306","31.464265445104548","0.08453621266654038","0.010155334227650826"
"spleen_8","0.9558406472206116","4","0.08955785512699906","0.016758163552109084"
"spleen_9","0.9422361254692078","7.810249675906654","0.11622795895251137","0.012026479359026935"
