"filename","dsc","hausdorff","abs_diff","fg_ratio"
"img0","0.9963266849517822","1","0.0073622625234699346","0.25945479781539355"
"img1","0.99664705991745","1","0.006717946860195058","0.2808057996961806"
"img10","0.9951139688491821","1","0.009803726213011857","0.1701694064670139"
"img11","0.9773215651512146","1","0.04504504504504504","0.002383761935763889"
"img12","0.9942165017127991","1","0.01159851073283589","0.07377002857349536"
"img13","0.9968470931053162","1","0.006314366335670281","0.22070877640335648"
"img14","0.9701636433601379","1","0.05879563774300616","0.002383761935763889"
"img15","0.9952459335327148","1","0.009525079072698409","0.09326963071469907"
"img16","0.9954184293746948","1","0.009177685507224172","0.07377002857349536"
"img17","0.994236409664154","1","0.011560973836328602","0.09326963071469907"
"img18","0.9963019490242004","1","0.007413328365071113","0.3761336715133102"
"img19","0.9903883337974548","1","0.01933688168367596","0.023147017867476853"
"img2","0.9945083260536194","1","0.011015644881784801","0.09326963071469907"
"img20","0.993132472038269","1","0.013776987199609361","0.03240627712673611"
"img21","0.9961907267570496","1","0.007637825170522237","0.431671142578125"
"img22","0.9887152910232544","1","0.022583166854859723","0.013012921368634259"
"img23","0.9960199594497681","1","0.007979315036253494","0.3505870677806713"
"img24","0.99615478515625","1","0.007708501919871557","0.3505870677806713"
"img25","0.9925438761711121","1","0.014930407213365414","0.05026697229456018"
"img26","0.9943094849586487","1","0.011417387049420975","0.1039462619357639"
"img27","0.9943575263023376","1","0.011307856390223844","0.04398035120081018"
"img28","0.9967555403709412","1","0.00649970158876754","0.25945479781539355"
"img29","0.9922332763671875","1","0.015582488251298541","0.05026697229456018"
"img3","0.9882716536521912","1","0.023609245776489714","0.015990080656828703"
"img30","0.9903047680854797","1","0.019422249539028887","0.027584499782986112"
"img31","0.9854852557182312","1.4142135623730951","0.02895649201621173","0.023147017867476853"
"img32","0.9924675822257996","1","0.015102368246660388","0.03240627712673611"
"img33","0.9973697066307068","1","0.005265569563908199","0.431671142578125"
"img34","0.9938006401062012","1","0.012427090364677986","0.0653042263454861"
"img35","0.9970614910125732","1","0.005883737349964698","0.3505870677806713"
"img36","0.9956764578819275","1","0.00867013633125234","0.2808057996961806"
"img37","0.9958594441413879","1","0.008296634589245908","0.1039462619357639"
"img38","0.993012011051178","1","0.013986013986013986","0.05026697229456018"
"img39","0.9963254928588867","1","0.0073652484081026745","0.3761336715133102"
"img4","0.9942833781242371","1","0.011477533127428514","0.1701694064670139"
"img40","0.9963828325271606","1","0.007246521204875294","0.1701694064670139"
"img41","0.995417594909668","1","0.00918971458867191","0.14070524992766203"
"img42","0.9717764258384705","1","0.055135135135135134","0.001045509620949074"
"img43","0.9962003827095032","1","0.007615252998305044","0.14070524992766203"
"img44","0.9941092729568481","1","0.011804915341892834","0.05026697229456018"
"img45","0.9958676695823669","1","0.008287597798806173","0.46069901077835645"
"img46","0.9951748251914978","1","0.009678191770752706","0.2029746726707176"
"img47","0.9958527684211731","1","0.008317831431730914","0.3505870677806713"
"img48","0.9443920850753784","1","0.1145631067961165","0.0005820945457175925"
"img49","0.9905360341072083","1","0.018943945712871987","0.015990080656828703"
"img5","0.9811714291572571","1.4142135623730951","0.037400501581070764","0.010365804036458334"
"img50","0.9340101480484009","1","0.1262135922330097","0.0005820945457175925"
"img51","0.9946467876434326","1","0.010725175050178497","0.07377002857349536"
"img52","0.9928039312362671","1","0.014417516897535402","0.04398035120081018"
"img53","0.9840623736381531","1","0.031734936390325735","0.008084897641782407"
"img54","0.9888107180595398","1","0.022478263942885417","0.015990080656828703"
"img55","0.995307981967926","1","0.009384563073784427","0.08310388635706019"
"img56","0.9826226830482483","1","0.03481056899203132","0.008084897641782407"
"img57","0.9906678795814514","1","0.018680096035603444","0.019301803023726853"
"img58","0.995546817779541","1","0.008931269172270048","0.22070877640335648"
"img59","0.9974015355110168","1","0.0052012159068884215","0.46069901077835645"
"img6","0.9877469539642334","1.4142135623730951","0.02447736721906658","0.019301803023726853"
"img60","0.9961878061294556","1","0.00763871156020866","0.15492192021122686"
"img61","0.9786774516105652","1","0.04251121076233184","0.006301314742476852"
"img62","0.9867216944694519","1","0.026547085201793722","0.006301314742476852"
"img63","0.995356559753418","1","0.009312107563352115","0.1859503851996528"
"img64","0.9844315648078918","1","0.030977337939919188","0.019301803023726853"
"img65","0.9961110949516296","1","0.007796553223902373","0.49116459599247686"
"img66","0.9958378076553345","1","0.008346847122771837","0.3505870677806713"
"img67","0.9941309690475464","1","0.011778306698401905","0.08310388635706019"
"img68","0.9957077503204346","1","0.008609245512744983","0.431671142578125"
"img69","0.9943274259567261","1","0.011355204281249297","0.05026697229456018"
"img7","0.9658119678497314","1","0.06765327695560254","0.0016038682725694445"
"img70","0.9938924908638","1","0.012245142361007155","0.037752504701967594"
"img71","0.9790160059928894","1","0.04245622451427201","0.00471214011863426"
"img72","0.9864804148674011","1","0.027085201793721973","0.006301314742476852"
"img73","0.9948230981826782","1","0.010381938610376633","0.12781326859085648"
"img74","0.9951339960098267","1","0.009764972488216424","0.2808057996961806"
"img75","0.9949211478233337","1","0.010177785026912411","0.1039462619357639"
"img76","0.9875591993331909","1","0.02488160033929455","0.015990080656828703"
"img77","0.9726699590682983","1","0.05496828752642706","0.0016038682725694445"
"img78","0.9855533242225647","1","0.02891072312150986","0.015990080656828703"
"img79","0.9962307214736938","1","0.007550989259922723","0.14070524992766203"
"img8","0.9871829152107239","1","0.025650224215246636","0.006301314742476852"
"img80","0.9899132251739502","1","0.02026466136041799","0.023147017867476853"
"img81","0.9957396388053894","1","0.008542201482355955","0.2029746726707176"
"img82","0.9931755065917969","1","0.013678438771298863","0.05751207139756945"
"img83","0.9807485342025757","1","0.03861837371072199","0.00471214011863426"
"img84","0.9957035183906555","1","0.00861479193650161","0.1701694064670139"
"img85","0.9941707253456116","1","0.011682849576821227","0.0653042263454861"
"img86","0.9957917928695679","1","0.008440896465547198","0.49116459599247686"
"img87","0.994727373123169","1","0.010578922409075986","0.15492192021122686"
"img88","0.9957497119903564","1","0.008525457235248682","0.431671142578125"
"img89","0.9956990480422974","1","0.008625609347023947","0.25945479781539355"
"img9","0.9950947761535645","1","0.00984038493979291","0.14070524992766203"
"img90","0.9966160655021667","1","0.006781613709856906","0.431671142578125"
"img91","0.9957351684570312","1","0.008554259455638034","0.431671142578125"
"img92","0.9737700819969177","1","0.052050851523147035","0.00471214011863426"
"img93","0.9965921640396118","1","0.006827129352412834","0.23972687897858797"
"img94","0.9856057167053223","1","0.028878923766816143","0.006301314742476852"
"img95","0.9670329689979553","1","0.06486486486486487","0.001045509620949074"
"img96","0.9953905344009399","1","0.009245856809448597","0.23972687897858797"
"img97","0.9740661382675171","1","0.051683262209578","0.002383761935763889"
"img98","0.996200442314148","1","0.007618390688571292","0.4030999077690972"
"img99","0.9957664608955383","1","0.008492122399550453","0.3761336715133102"
