"filename","dsc","hausdorff","abs_diff","fg_ratio"
"spleen_53","0.1997416764497757","255.5797331558197","7.509741225461035","0.0015871329872986875"
"spleen_56","0.33269259333610535","173.39261806662935","3.7109262148263706","0.004251590385170948"
"spleen_59","0.5367797017097473","244.89181284804113","1.5777805941932554","0.009376466883344524"
"spleen_6","0.3953624963760376","249","2.9478631191792313","0.005663830183282339"
"spleen_60","0.36790531873703003","257.2255819315023","3.2319771271181366","0.00419204858669905"
"spleen_61","0.22647039592266083","239.40760221847592","6.458007677649203","0.0023501452216969894"
"spleen_62","0.5134462714195251","209.62108672554868","1.4882558557381333","0.008063475204767648"
"spleen_63","0.38586801290512085","210.63950246807934","2.2070594178190315","0.010155334227650826"
"spleen_8","0.5746187567710876","198.62024066041204","1.3332347802714688","0.016758163552109084"
"spleen_9","0.6801621913909912","194.2446910471429","0.8707714155297459","0.012026479359026935"
