"filename","dsc","hausdorff","abs_diff","fg_ratio"
"img0","0.9484961032867432","3","0.09796235387803284","0.4030999077690972"
"img1","0.9978517293930054","1","0.004304527049210229","0.15492192021122686"
"img10","0.9954590201377869","1","0.009122745063417792","0.11522420247395833"
"img11","0.4078628420829773","110.99549540409286","2.903609202922255","0.010365804036458334"
"img12","0.9957554340362549","1","0.008524371462483938","0.11522420247395833"
"img13","0.021054817363619804","107.48488265798126","92.99013389711064","0.0016038682725694445"
"img14","0.9486634731292725","3","0.0976595249511408","0.4030999077690972"
"img15","0.9856948852539062","1.4142135623730951","0.029025390726413625","0.0653042263454861"
"img16","0.9958232641220093","1","0.008325026868397752","0.2029746726707176"
"img17","0.06835837662220001","101.01980003939822","27.257570823835884","0.003471091941550926"
"img18","0.9624382853507996","2","0.07240382104411353","0.3505870677806713"
"img19","0.9845167398452759","1.4142135623730951","0.03049457849957961","0.25945479781539355"
"img2","0.9885269999504089","1.4142135623730951","0.02321234314431489","0.07377002857349536"
"img20","0.9648448824882507","65.58200972827838","0.07287206969851202","0.037752504701967594"
"img21","0.04390868544578552","103.07278981380101","43.54907539118066","0.002383761935763889"
"img22","0.9927991628646851","1.4142135623730951","0.014505750190865134","0.09326963071469907"
"img23","0.9737379550933838","2","0.05117997019730282","0.3026450828269676"
"img24","0.993603527545929","1","0.012715792061207872","0.22070877640335648"
"img25","0.2585904598236084","108.93117092916977","5.734237382916259","0.008084897641782407"
"img26","0.011935791932046413","97.08758932015976","165.56324324324325","0.001045509620949074"
"img27","0.9864016771316528","1.4142135623730951","0.027571525001298093","0.0653042263454861"
"img28","0.958284318447113","63.48228099241551","0.08706326157899465","0.037752504701967594"
"img29","0.9877563118934631","27.386127875258307","0.02479047604455544","0.07377002857349536"
"img3","0.11364162713289261","108.78878618681247","15.599184456704245","0.00471214011863426"
"img30","0.254360556602478","104.47009141376301","5.86285474626031","0.008084897641782407"
"img31","0.9435518383979797","3","0.10686409279551733","0.431671142578125"
"img32","0.9143531322479248","69.32532004974806","0.18733866011063308","0.027584499782986112"
"img33","0.9971513152122498","1","0.005689381644450118","0.1859503851996528"
"img34","0.9827526211738586","1.4142135623730951","0.035100131674626105","0.05751207139756945"
"img35","0.02102378010749817","109.94998863119541","93.13037350246653","0.0016038682725694445"
"img36","0.9790877103805542","2","0.04096780296169281","0.2808057996961806"
"img37","0.9412161111831665","3","0.11104041475197361","0.431671142578125"
"img38","0.20498207211494446","97.09788875150684","7.75695067264574","0.006301314742476852"
"img39","0.9967729449272156","1","0.006474571642018845","0.14070524992766203"
"img4","0.9682782888412476","2","0.061492791971119336","0.3259266040943287"
"img40","0.9837704300880432","1.4142135623730951","0.0319408927941311","0.25945479781539355"
"img41","0.9896292686462402","1.4142135623730951","0.020958857531451887","0.08310388635706019"
"img42","0.9923872351646423","1.4142135623730951","0.015341921254498963","0.09326963071469907"
"img43","0.9978436231613159","1","0.004309585027687108","0.1859503851996528"
"img44","0.8593789339065552","84.95292814258964","0.327262073343425","0.023147017867476853"
"img45","0.9902955889701843","1.4142135623730951","0.019598775926555595","0.08310388635706019"
"img46","0.9621466398239136","2","0.07294544727687739","0.3505870677806713"
"img47","0.8440380692481995","91.46584061823299","0.3695613983720794","0.019301803023726853"
"img48","0.9968444108963013","1","0.006329978230658623","0.14070524992766203"
"img49","0.9269511103630066","38.28837943815329","0.13615202818541436","0.49116459599247686"
"img5","0.9903224110603333","1.4142135623730951","0.01954437266235974","0.08310388635706019"
"img50","0.011698347516357899","114.09206808538444","168.96432432432434","0.001045509620949074"
"img51","0.9962904453277588","1","0.0074459900425358815","0.12781326859085648"
"img52","0.9483457207679749","3","0.09823433911792663","0.4030999077690972"
"img53","0.9966667294502258","1","0.006648884335028038","0.2029746726707176"
"img54","0.9771064519882202","1.4142135623730951","0.046859892519056506","0.05026697229456018"
"img55","0.8553587794303894","87.4414089547967","0.3382001074271205","0.023147017867476853"
"img56","0.9819367527961731","28.071337695236398","0.036790283591769356","0.05751207139756945"
"img57","0.927021324634552","37.749172176353746","0.13603006321467445","0.49116459599247686"
"img58","0.8551266193389893","90.64766957842876","0.3388349040480492","0.023147017867476853"
"img59","0.021191123872995377","124.93198149393133","92.37914023960536","0.0016038682725694445"
"img6","0.9934245347976685","1","0.013069150761257546","0.22070877640335648"
"img60","0.6408606767654419","85.48099203916622","1.1208029971018592","0.015990080656828703"
"img61","0.02296989969909191","124.79182665543445","85.07047216349542","0.0016038682725694445"
"img62","0.9910699129104614","1.4142135623730951","0.018021081264875893","0.08310388635706019"
"img63","0.9976300597190857","1","0.00473507297118231","0.1859503851996528"
"img64","0.9626239538192749","2","0.07205885671729367","0.3505870677806713"
"img65","0.9921665191650391","1.4142135623730951","0.01579030283934609","0.09326963071469907"
"img66","0.9964179396629333","1","0.007189536703778707","0.12781326859085648"
"img67","0.980603039264679","31.701734968294716","0.03956134661871352","0.05751207139756945"
"img68","0.9924290180206299","1.4142135623730951","0.015257092306014372","0.09326963071469907"
"img69","0.006393623538315296","101.20276676059801","310.81165048543687","0.0005820945457175925"
"img7","0.9728837013244629","2","0.05280081864050403","0.3026450828269676"
"img70","0.03858291357755661","93.1933474020544","49.83641536273115","0.002383761935763889"
"img71","0.9444298148155212","77.82673062643708","0.11767988559868857","0.03240627712673611"
"img72","0.9679163694381714","2","0.06217250025142271","0.3259266040943287"
"img73","0.9889772534370422","1","0.021806266060020275","0.23972687897858797"
"img74","0.02126718871295452","127.59702190882042","92.0415785764623","0.0016038682725694445"
"img75","0.6416454911231995","81.85963596303125","1.1169859334134447","0.015990080656828703"
"img76","0.9984998106956482","1","0.0030022251004616254","0.1701694064670139"
"img77","0.9729087948799133","63.88270501473775","0.05569119272185243","0.04398035120081018"
"img78","0.012476564384996891","114.25410277097274","158.30054054054054","0.001045509620949074"
"img79","0.9273471236228943","38.28837943815329","0.1354639616523722","0.49116459599247686"
"img8","0.9938127994537354","1","0.012300979674193037","0.22070877640335648"
"img80","0.9348450303077698","3","0.1223389769797128","0.46069901077835645"
"img81","0.3680250346660614","98.88882646689666","3.4344128230291133","0.010365804036458334"
"img82","0.005426850635558367","113.51211389098522","366.5378640776699","0.0005820945457175925"
"img83","0.005946573335677385","103.94229168149026","334.32815533980585","0.0005820945457175925"
"img84","0.9884970188140869","1.4142135623730951","0.02327362985888734","0.07377002857349536"
