"filename","dsc","hausdorff","abs_diff","fg_ratio"
"img0","0.7536529302597046","56.64803615307419","0.6527684026515742","0.0653042263454861"
"img1","0.10686571151018143","76.97402159170326","16.715076522305438","0.003471091941550926"
"img10","0.6563976407051086","71.05631569396206","1.0467991056513581","0.04398035120081018"
"img11","0.9606243371963501","54.85435260760991","0.07837977948063377","0.25945479781539355"
"img12","0.39202481508255005","75.17313349861105","3.1017176786597864","0.015990080656828703"
"img13","0.8983619213104248","60.55575942881073","0.2201122513367208","0.1701694064670139"
"img14","0.13231980800628662","110.9684639886486","13.114895658431278","0.00471214011863426"
"img15","0.6659021377563477","65.58963332722634","1.0032895582226107","0.04398035120081018"
"img16","0.214912548661232","104.48923389517219","7.304068223123165","0.008084897641782407"
"img17","0.031880609691143036","119.50313803411188","60.734054054054056","0.001045509620949074"
"img18","0.07516974955797195","98.73702446397704","24.606448553816975","0.002383761935763889"
"img19","0.8963419198989868","52.94336596779619","0.22569583774121768","0.15492192021122686"
"img2","0.9610096216201782","42.01190307520001","0.07524738038958381","0.4030999077690972"
"img20","0.7471969127655029","83","0.6736329232230683","0.07377002857349536"
"img21","0.9619373679161072","44.01136216933077","0.07344754745496164","0.46069901077835645"
"img22","0.1314789354801178","86.6083136886985","13.211561525545694","0.00471214011863426"
"img23","0.9547069668769836","46.07602413403309","0.09100638864659705","0.23972687897858797"
"img24","0.8940896391868591","51.59457335805772","0.2363870005787548","0.11522420247395833"
"img25","0.1644146740436554","113.63978176677391","10.160717488789238","0.006301314742476852"
"img26","0.6450173854827881","58.12916651733448","1.100408624810465","0.04398035120081018"
"img27","0.213339701294899","72.74613391789285","7.373689361107227","0.008084897641782407"
"img28","0.9650072455406189","44.91102314577124","0.07019416333767518","0.25945479781539355"
"img29","0.967369019985199","36.578682316343766","0.06368450438515878","0.3259266040943287"
"img3","0.961439311504364","44.46346815083142","0.07838703599020162","0.1859503851996528"
"img30","0.32015690207481384","101.1236866416568","4.245461652045514","0.013012921368634259"
"img31","0.04816046729683876","96.84007434941384","39.52783650458069","0.0016038682725694445"
"img32","0.9079943299293518","54.194095619356915","0.20127165483149248","0.12781326859085648"
"img33","0.9227994084358215","66.9776081985614","0.16180698651203218","0.1859503851996528"
"img34","0.829380989074707","76.92203845452875","0.39635874949726807","0.11522420247395833"
"img35","0.8846673965454102","59.033888572581766","0.26013556595352305","0.11522420247395833"
"img36","0.017584294080734253","97.69851585361981","111.7378640776699","0.0005820945457175925"
"img37","0.6704553961753845","86.3365507765975","0.9726800530659051","0.05026697229456018"
"img38","0.9326738715171814","46.57252408878007","0.14165101478874523","0.1859503851996528"
"img39","0.9333125352859497","64.66838485689897","0.13779730970051726","0.1859503851996528"
"img4","0.9410176873207092","48.92851929090027","0.12247366533549724","0.1859503851996528"
"img40","0.9657990336418152","53.1224999411737","0.06785479352992171","0.25945479781539355"
"img41","0.7773844599723816","64.69930447848725","0.5725115530401371","0.0653042263454861"
"img42","0.26495060324668884","81.12336284942828","5.548577036310108","0.010365804036458334"
"img43","0.9065074920654297","68.1615727518079","0.19903025472418717","0.1701694064670139"
"img44","0.9684362411499023","37.57658845611187","0.061555176560479985","0.3505870677806713"
"img45","0.9679137468338013","41.012193308819754","0.06244164234221351","0.4030999077690972"
"img46","0.951454222202301","56.098128311023","0.09841295853412473","0.22070877640335648"
"img47","0.7823993563652039","63.071388124885914","0.5553189207409563","0.07377002857349536"
"img48","0.6685434579849243","89.1403387922662","0.9901288422188744","0.05026697229456018"
"img49","0.4199094772338867","70","2.7619605317093168","0.019301803023726853"
"img5","0.9125939607620239","59.6992462263972","0.1880640571991391","0.15492192021122686"
"img50","0.6446261405944824","65.52098900352466","1.0956027858446198","0.04398035120081018"
"img51","0.804518461227417","52.191953402799555","0.4853179190751445","0.08310388635706019"
"img52","0.6380802392959595","76.6355009117837","1.1329444116059726","0.04398035120081018"
"img53","0.10165676474571228","112.98229949863828","17.67404754151742","0.003471091941550926"
"img54","0.5014490485191345","70.00714249274856","1.9877893874206105","0.027584499782986112"
"img55","0.9639872908592224","46.238512086787566","0.07028044902361293","0.3259266040943287"
"img56","0.9615769386291504","42.01190307520001","0.07431646183654528","0.4030999077690972"
"img57","0.9730250239372253","33.015148038438355","0.05293054837893043","0.3259266040943287"
"img58","0.8160614967346191","85.45174076635303","0.43743815582014894","0.1039462619357639"
"img59","0.3110726773738861","88.5607136375944","4.428211586901763","0.013012921368634259"
"img6","0.970557689666748","47.34976240700686","0.05866710672104482","0.23972687897858797"
"img60","0.8533639311790466","42.76680956068619","0.3421301582123634","0.1039462619357639"
"img61","0.9700244665145874","39.01281840626232","0.05853467379204395","0.3259266040943287"
"img62","0.4141947329044342","88.05112151472007","2.8274872635708848","0.019301803023726853"
"img63","0.3108224868774414","86.59676668328905","4.433770520281421","0.013012921368634259"
"img64","0.07681240886449814","99.60421677820673","24.03745851114272","0.002383761935763889"
"img65","0.9675741791725159","49.658836071740545","0.06389653459615105","0.3026450828269676"
"img66","0.7858538627624512","64.66065264130884","0.5444554061304672","0.0653042263454861"
"img67","0.48441603779792786","86.30179604156567","2.1276429513159822","0.023147017867476853"
"img68","0.9623956680297852","37.376463182061514","0.07405439564641622","0.2808057996961806"
"img69","0.943673849105835","45.58508528016593","0.11663947343508985","0.2029746726707176"
"img7","0.864362359046936","64.33506042586733","0.30835348269297197","0.14070524992766203"
"img70","0.13292087614536285","82.37718130647589","13.043415687215159","0.00471214011863426"
"img71","0.8175823092460632","57.645468165329355","0.44545392723563415","0.08310388635706019"
"img72","0.852128803730011","52.94336596779619","0.3457837220681781","0.1039462619357639"
"img73","0.9648189544677734","53.693575034635195","0.07074855711864146","0.22070877640335648"
"img74","0.07016201317310333","79.71198153351854","26.505452821242294","0.002383761935763889"
