"filename","dsc","hausdorff","abs_diff","fg_ratio"
"img0","0.4086530804634094","84.05950273467003","2.8930870333223555","0.037752504701967594"
"img1","0.054272811859846115","94","34.850862911103874","0.003471091941550926"
"img10","0.6285820603370667","64.45928947793328","1.1629154090122114","0.07377002857349536"
"img11","0.7555623054504395","69.86415389883427","0.6448897913539919","0.11522420247395833"
"img12","0.15344835817813873","100.80178569846865","11.031294297241304","0.010365804036458334"
"img13","0.9602488875389099","49.08156476723211","0.08047954902874767","0.25945479781539355"
"img14","0.016384731978178024","98.84331034521254","120.06486486486486","0.001045509620949074"
"img15","0.9747821688652039","42.01190307520001","0.049661140038750884","0.4030999077690972"
"img16","0.009213704615831375","125.86103447850729","215.06796116504853","0.0005820945457175925"
"img17","0.974416196346283","43.01162633521314","0.050145118830609646","0.46069901077835645"
"img18","0.47936737537384033","83.34266614405853","2.1708257305132226","0.04398035120081018"
"img19","0.9292839765548706","54.2125446737192","0.1486032202550744","0.23972687897858797"
"img2","0.01648283191025257","100.8265837961398","119.33837837837838","0.001045509620949074"
"img20","0.6576122641563416","64.389440128021","1.0409548470130388","0.07377002857349536"
"img21","0.9653080105781555","34.0147027033899","0.06973382979597477","0.3026450828269676"
"img22","0.07367872446775436","91.53141537199127","25.144878867834013","0.00471214011863426"
"img23","0.47707220911979675","86.68909966079934","2.188969700084809","0.04398035120081018"
"img24","0.9610451459884644","48.49742261192856","0.07790903081479379","0.3026450828269676"
"img25","0.1899513304233551","102.9465880930495","8.528272387735603","0.013012921368634259"
"img26","0.3217944800853729","86.53900854527974","4.2151472239855465","0.023147017867476853"
"img27","0.9768633842468262","42.01190307520001","0.04555892966798173","0.4030999077690972"
"img28","0.945174515247345","54.85435260760991","0.11289964234215788","0.25945479781539355"
"img29","0.22383619844913483","80.51086883148137","6.934615112744751","0.015990080656828703"
"img3","0.5541248321533203","73.13002119512889","1.608061631586188","0.05751207139756945"
"img30","0.42866402864456177","67","2.665099847309961","0.037752504701967594"
"img31","0.9634527564048767","49.08156476723211","0.07425429864647635","0.25945479781539355"
"img32","0.9709869027137756","42.24926034855522","0.05773358903311497","0.3259266040943287"
"img33","0.3446877598762512","77.33692520394123","3.8011063306699446","0.027584499782986112"
"img34","0.9106765985488892","58.31809324729333","0.19248909950495324","0.2029746726707176"
"img35","0.07446172088384628","105.0380883299006","24.85943871431998","0.00471214011863426"
"img36","0.12650549411773682","93.38094023943002","13.809590381658046","0.008084897641782407"
"img37","0.10158249735832214","100.024996875781","17.688430493273543","0.006301314742476852"
"img38","0.8948594331741333","55.49774770204643","0.23328351765135666","0.1701694064670139"
"img39","0.8007792830467224","49.749371855331","0.49463658793254395","0.12781326859085648"
"img4","0.9734187126159668","45.0111097397076","0.05205141352855885","0.46069901077835645"
"img40","0.5106485486030579","85.70880934886448","1.9137004474625054","0.05026697229456018"
"img41","0.8328303098678589","65.00769185258002","0.3986761669893242","0.14070524992766203"
"img42","0.12666566669940948","102.10288928331069","13.78959876974696","0.008084897641782407"
"img43","0.15000449120998383","82.76472678623425","11.331697742885181","0.010365804036458334"
"img44","0.35147029161453247","92.47702417357513","3.689776685105511","0.027584499782986112"
"img45","0.9628767371177673","51.39066063011839","0.07545514190606145","0.2808057996961806"
"img46","0.3556206524372101","67.48333127521195","3.6239704978488017","0.027584499782986112"
"img47","0.1826767474412918","78.79720807236764","8.945192391209936","0.013012921368634259"
"img48","0.9440742135047913","41","0.11620892205111923","0.22070877640335648"
"img49","0.038044556975364685","118.18629362155326","50.56993835941204","0.002383761935763889"
"img5","0.9185037016868591","51.720402163943","0.17576665423017168","0.2029746726707176"
"img50","0.12575066089630127","85.19976525789258","13.900601146372152","0.008084897641782407"
"img51","0.8552163243293762","62.95236294214857","0.3375533188204391","0.14070524992766203"
"img52","0.9484659433364868","45.639894828976104","0.10663751030629542","0.22070877640335648"
"img53","0.48571017384529114","71.8192174839019","2.117627406131942","0.04398035120081018"
"img54","0.1240827813744545","104.2401074443038","14.11827205368377","0.008084897641782407"
"img55","0.9016039967536926","57.48912940721924","0.2146297729689997","0.2029746726707176"
"img56","0.7531546950340271","65.16133823057964","0.6542923938454847","0.1039462619357639"
"img57","0.5535925626754761","74.22263805605402","1.610419983098481","0.05751207139756945"
"img58","0.7487152814865112","71.76350047203663","0.6704833360517588","0.1039462619357639"
"img59","0.12664169073104858","105.09043724335721","13.786802740109046","0.008084897641782407"
"img6","0.9721048474311829","46.010868281309364","0.05437336469137109","0.49116459599247686"
